,client_id,cons_price_idx,euribor_three_months
37339,37339,92.201,0.883
37340,37340,92.201,0.883
37341,37341,92.201,0.883
37342,37342,92.201,0.883
37343,37343,92.201,0.883
37344,37344,92.201,0.883
37345,37345,92.201,0.883
37346,37346,92.201,0.883
37347,37347,92.201,0.883
37348,37348,92.201,0.883
37349,37349,92.201,0.883
37350,37350,92.201,0.883
37351,37351,92.201,0.883
37352,37352,92.201,0.883
37353,37353,92.201,0.883
37354,37354,92.201,0.883
37355,37355,92.201,0.883
37356,37356,92.201,0.883
37357,37357,92.201,0.883
37358,37358,92.201,0.883
37359,37359,92.201,0.883
37360,37360,92.201,0.883
37361,37361,92.201,0.883
37362,37362,92.201,0.883
37363,37363,92.201,0.883
37364,37364,92.201,0.883
37365,37365,92.201,0.883
37366,37366,92.201,0.883
37367,37367,92.201,0.883
37368,37368,92.201,0.883
37369,37369,92.201,0.883
37370,37370,92.201,0.883
37371,37371,92.201,0.883
37372,37372,92.201,0.883
37373,37373,92.201,0.883
37374,37374,92.201,0.883
37375,37375,92.201,0.883
37376,37376,92.201,0.883
37377,37377,92.201,0.883
37378,37378,92.201,0.883
37379,37379,92.201,0.879
37380,37380,92.201,0.879
37381,37381,92.201,0.879
37382,37382,92.201,0.879
37383,37383,92.201,0.879
37384,37384,92.201,0.879
37385,37385,92.201,0.879
37386,37386,92.201,0.879
37387,37387,92.201,0.879
37388,37388,92.201,0.879
37389,37389,92.201,0.879
37390,37390,92.201,0.879
37391,37391,92.201,0.879
37392,37392,92.201,0.879
37393,37393,92.201,0.879
37394,37394,92.201,0.879
37395,37395,92.201,0.879
37396,37396,92.201,0.879
37397,37397,92.201,0.879
37398,37398,92.201,0.879
37399,37399,92.201,0.879
37400,37400,92.201,0.879
37401,37401,92.201,0.879
37402,37402,92.201,0.879
37403,37403,92.201,0.879
37404,37404,92.201,0.879
37405,37405,92.201,0.879
37406,37406,92.201,0.879
37407,37407,92.201,0.879
37408,37408,92.201,0.879
37409,37409,92.201,0.879
37410,37410,92.201,0.879
37411,37411,92.201,0.879
37412,37412,92.201,0.879
37413,37413,92.201,0.879
37414,37414,92.201,0.879
37415,37415,92.201,0.879
37416,37416,92.201,0.879
37417,37417,92.201,0.879
37418,37418,92.201,0.879
37419,37419,92.201,0.879
37420,37420,92.201,0.879
37421,37421,92.201,0.879
37422,37422,92.201,0.879
37423,37423,92.201,0.879
37424,37424,92.201,0.879
37425,37425,92.201,0.879
37426,37426,92.201,0.879
37427,37427,92.201,0.879
37428,37428,92.201,0.879
37429,37429,92.201,0.879
37430,37430,92.201,0.879
37431,37431,92.201,0.879
37432,37432,92.201,0.879
37433,37433,92.201,0.879
37434,37434,92.201,0.879
37435,37435,92.201,0.879
37436,37436,92.201,0.879
37437,37437,92.201,0.879
37438,37438,92.201,0.879
37439,37439,92.201,0.879
37440,37440,92.201,0.879
37441,37441,92.201,0.879
37442,37442,92.201,0.879
37443,37443,92.201,0.879
37444,37444,92.201,0.879
37445,37445,92.201,0.879
37446,37446,92.201,0.879
37447,37447,92.201,0.879
37448,37448,92.201,0.879
37449,37449,92.201,0.879
37450,37450,92.201,0.879
37451,37451,92.201,0.879
37452,37452,92.201,0.879
37453,37453,92.201,0.879
37454,37454,92.201,0.879
37455,37455,92.201,0.879
37456,37456,92.201,0.873
37457,37457,92.201,0.873
37458,37458,92.201,0.873
37459,37459,92.201,0.873
37460,37460,92.201,0.873
37461,37461,92.201,0.873
37462,37462,92.201,0.873
37463,37463,92.201,0.873
37464,37464,92.201,0.873
37465,37465,92.201,0.873
37466,37466,92.201,0.873
37467,37467,92.201,0.873
37468,37468,92.201,0.873
37469,37469,92.201,0.873
37470,37470,92.201,0.873
37471,37471,92.201,0.873
37472,37472,92.201,0.873
37473,37473,92.201,0.873
37474,37474,92.201,0.873
37475,37475,92.201,0.873
37476,37476,92.201,0.873
37477,37477,92.201,0.873
37478,37478,92.201,0.873
37479,37479,92.201,0.873
37480,37480,92.201,0.873
37481,37481,92.201,0.873
37482,37482,92.201,0.873
37483,37483,92.201,0.873
37484,37484,92.201,0.873
37485,37485,92.201,0.873
37486,37486,92.201,0.873
37487,37487,92.201,0.873
37488,37488,92.201,0.873
37489,37489,92.201,0.873
37490,37490,92.201,0.873
37491,37491,92.201,0.873
37492,37492,92.201,0.873
37493,37493,92.201,0.873
37494,37494,92.201,0.873
37495,37495,92.201,0.873
37496,37496,92.201,0.873
37497,37497,92.201,0.873
37498,37498,92.201,0.873
37499,37499,92.201,0.873
37500,37500,92.201,0.873
37501,37501,92.201,0.873
37502,37502,92.201,0.873
37503,37503,92.201,0.873
37504,37504,92.201,0.873
37505,37505,92.201,0.873
37506,37506,92.201,0.873
37507,37507,92.201,0.873
37508,37508,92.201,0.873
37509,37509,92.201,0.873
37510,37510,92.201,0.873
37511,37511,92.201,0.873
37512,37512,92.201,0.873
37513,37513,92.201,0.873
37514,37514,92.201,0.873
37515,37515,92.201,0.873
37516,37516,92.201,0.873
37517,37517,92.201,0.873
37518,37518,92.201,0.873
37519,37519,92.201,0.873
37520,37520,92.201,0.873
37521,37521,92.201,0.873
37522,37522,92.201,0.873
37523,37523,92.201,0.873
37524,37524,92.201,0.873
37525,37525,92.201,0.873
37526,37526,92.201,0.873
37527,37527,92.201,0.873
37528,37528,92.201,0.873
37529,37529,92.201,0.873
37530,37530,92.201,0.873
37531,37531,92.201,0.873
37532,37532,92.201,0.873
37533,37533,92.201,0.873
37534,37534,92.201,0.873
37535,37535,92.201,0.873
37536,37536,92.201,0.873
37537,37537,92.201,0.873
37538,37538,92.201,0.869
37539,37539,92.201,0.869
37540,37540,92.201,0.869
37541,37541,92.201,0.869
37542,37542,92.201,0.869
37543,37543,92.201,0.869
37544,37544,92.201,0.869
37545,37545,92.201,0.869
37546,37546,92.201,0.869
37547,37547,92.201,0.869
37548,37548,92.201,0.869
37549,37549,92.201,0.869
37550,37550,92.201,0.869
37551,37551,92.201,0.869
37552,37552,92.201,0.869
37553,37553,92.201,0.869
37554,37554,92.201,0.869
37555,37555,92.201,0.869
37556,37556,92.201,0.869
37557,37557,92.201,0.869
37558,37558,92.201,0.869
37559,37559,92.201,0.869
37560,37560,92.201,0.869
37561,37561,92.201,0.869
37562,37562,92.201,0.869
37563,37563,92.201,0.869
37564,37564,92.201,0.869
37565,37565,92.201,0.869
37566,37566,92.201,0.869
37567,37567,92.201,0.869
37568,37568,92.201,0.869
37569,37569,92.201,0.869
37570,37570,92.201,0.869
37571,37571,92.201,0.869
37572,37572,92.201,0.869
37573,37573,92.201,0.869
37574,37574,92.201,0.869
37575,37575,92.201,0.869
37576,37576,92.201,0.869
37577,37577,92.201,0.869
37578,37578,92.201,0.869
37579,37579,92.201,0.869
37580,37580,92.201,0.869
37581,37581,92.201,0.869
37582,37582,92.201,0.869
37583,37583,92.201,0.869
37584,37584,92.201,0.869
37585,37585,92.201,0.869
37586,37586,92.201,0.869
37587,37587,92.201,0.869
37588,37588,92.201,0.869
37589,37589,92.201,0.869
37590,37590,92.201,0.869
37591,37591,92.201,0.869
37592,37592,92.201,0.861
37593,37593,92.201,0.861
37594,37594,92.201,0.861
37595,37595,92.201,0.861
37596,37596,92.201,0.861
37597,37597,92.201,0.861
37598,37598,92.201,0.861
37599,37599,92.201,0.861
37600,37600,92.201,0.861
37601,37601,92.201,0.861
37602,37602,92.201,0.861
37603,37603,92.201,0.861
37604,37604,92.201,0.861
37605,37605,92.201,0.861
37606,37606,92.201,0.861
37607,37607,92.201,0.861
37608,37608,92.201,0.861
37609,37609,92.201,0.861
37610,37610,92.201,0.861
37611,37611,92.201,0.861
37612,37612,92.201,0.861
37613,37613,92.201,0.861
37614,37614,92.201,0.861
37615,37615,92.201,0.861
37616,37616,92.201,0.861
37617,37617,92.201,0.861
37618,37618,92.201,0.861
37619,37619,92.201,0.861
37620,37620,92.201,0.861
37621,37621,92.201,0.861
37622,37622,92.201,0.861
37623,37623,92.201,0.861
37624,37624,92.201,0.861
37625,37625,92.201,0.861
37626,37626,92.201,0.861
37627,37627,92.201,0.861
37628,37628,92.201,0.861
37629,37629,92.201,0.861
37630,37630,92.201,0.861
37631,37631,92.201,0.861
37632,37632,92.201,0.861
37633,37633,92.201,0.861
37634,37634,92.201,0.861
37635,37635,92.201,0.861
37636,37636,92.201,0.861
37637,37637,92.201,0.861
37638,37638,92.201,0.859
37639,37639,92.201,0.859
37640,37640,92.201,0.859
37641,37641,92.201,0.859
37642,37642,92.201,0.859
37643,37643,92.201,0.859
37644,37644,92.201,0.859
37645,37645,92.201,0.859
37646,37646,92.201,0.859
37647,37647,92.201,0.859
37648,37648,92.201,0.859
37649,37649,92.201,0.859
37650,37650,92.201,0.859
37651,37651,92.201,0.859
37652,37652,92.201,0.859
37653,37653,92.201,0.859
37654,37654,92.201,0.859
37655,37655,92.201,0.859
37656,37656,92.201,0.859
37657,37657,92.201,0.859
37658,37658,92.201,0.859
37659,37659,92.201,0.859
37660,37660,92.201,0.859
37661,37661,92.201,0.859
37662,37662,92.201,0.859
37663,37663,92.201,0.859
37664,37664,92.201,0.859
37665,37665,92.201,0.859
37666,37666,92.201,0.859
37667,37667,92.201,0.859
37668,37668,92.201,0.859
37669,37669,92.201,0.859
37670,37670,92.201,0.859
37671,37671,92.201,0.859
37672,37672,92.201,0.859
37673,37673,92.201,0.854
37674,37674,92.201,0.854
37675,37675,92.201,0.854
37676,37676,92.201,0.854
37677,37677,92.201,0.854
37678,37678,92.201,0.854
37679,37679,92.201,0.854
37680,37680,92.201,0.854
37681,37681,92.201,0.854
37682,37682,92.201,0.854
37683,37683,92.201,0.854
37684,37684,92.201,0.854
37685,37685,92.201,0.854
37686,37686,92.201,0.854
37687,37687,92.201,0.854
37688,37688,92.201,0.854
37689,37689,92.201,0.854
37690,37690,92.201,0.854
37691,37691,92.201,0.854
37692,37692,92.201,0.854
37693,37693,92.201,0.854
37694,37694,92.201,0.854
37695,37695,92.201,0.854
37696,37696,92.201,0.854
37697,37697,92.201,0.854
37698,37698,92.201,0.854
37699,37699,92.201,0.854
37700,37700,92.201,0.854
37701,37701,92.201,0.854
37702,37702,92.201,0.854
37703,37703,92.201,0.851
37704,37704,92.201,0.851
37705,37705,92.201,0.851
37706,37706,92.201,0.851
37707,37707,92.201,0.851
37708,37708,92.201,0.851
37709,37709,92.201,0.851
37710,37710,92.201,0.851
37711,37711,92.201,0.851
37712,37712,92.201,0.851
37713,37713,92.201,0.851
37714,37714,92.201,0.851
37715,37715,92.201,0.851
37716,37716,92.201,0.851
37717,37717,92.201,0.851
37718,37718,92.201,0.851
37719,37719,92.201,0.851
37720,37720,92.201,0.851
37721,37721,92.201,0.851
37722,37722,92.201,0.851
37723,37723,92.201,0.851
37724,37724,92.201,0.851
37725,37725,92.201,0.851
37726,37726,92.201,0.851
37727,37727,92.201,0.851
37728,37728,92.201,0.851
37729,37729,92.201,0.851
37730,37730,92.201,0.849
37731,37731,92.201,0.849
37732,37732,92.201,0.849
37733,37733,92.201,0.849
37734,37734,92.201,0.849
37735,37735,92.201,0.849
37736,37736,92.201,0.849
37737,37737,92.201,0.849
37738,37738,92.201,0.849
37739,37739,92.201,0.849
37740,37740,92.201,0.849
37741,37741,92.201,0.849
37742,37742,92.201,0.849
37743,37743,92.201,0.849
37744,37744,92.201,0.849
37745,37745,92.201,0.849
37746,37746,92.201,0.849
37747,37747,92.201,0.849
37748,37748,92.201,0.849
37749,37749,92.201,0.849
37750,37750,92.201,0.849
37751,37751,92.201,0.849
37752,37752,92.201,0.849
37753,37753,92.201,0.849
37754,37754,92.201,0.849
37755,37755,92.201,0.849
37756,37756,92.201,0.849
37757,37757,92.201,0.849
37758,37758,92.201,0.849
37759,37759,92.201,0.849
37760,37760,92.201,0.849
37761,37761,92.201,0.849
37762,37762,92.201,0.849
37763,37763,92.201,0.849
37764,37764,92.201,0.849
37765,37765,92.201,0.843
37766,37766,92.201,0.843
37767,37767,92.201,0.843
37768,37768,92.201,0.843
37769,37769,92.201,0.843
37770,37770,92.201,0.843
37771,37771,92.201,0.843
37772,37772,92.201,0.843
37773,37773,92.201,0.843
37774,37774,92.201,0.843
37775,37775,92.201,0.843
37776,37776,92.201,0.843
37777,37777,92.201,0.843
37778,37778,92.201,0.843
37779,37779,92.201,0.843
37780,37780,92.201,0.843
37781,37781,92.201,0.838
37782,37782,92.201,0.838
37783,37783,92.201,0.838
37784,37784,92.201,0.838
37785,37785,92.201,0.838
37786,37786,92.201,0.838
37787,37787,92.201,0.838
37788,37788,92.201,0.838
37789,37789,92.201,0.838
37790,37790,92.201,0.838
37791,37791,92.201,0.838
37792,37792,92.201,0.838
37793,37793,92.201,0.838
37794,37794,92.201,0.838
37795,37795,92.201,0.838
37796,37796,92.201,0.838
37797,37797,92.201,0.838
37798,37798,92.201,0.838
37799,37799,92.201,0.838
37800,37800,92.201,0.838
37801,37801,92.201,0.838
37802,37802,92.201,0.838
37803,37803,92.201,0.838
37804,37804,92.201,0.838
37805,37805,92.201,0.838
37806,37806,92.201,0.838
37807,37807,92.201,0.838
37808,37808,92.201,0.838
37809,37809,92.201,0.838
37810,37810,92.201,0.834
37811,37811,92.201,0.834
37812,37812,92.201,0.834
37813,37813,92.201,0.834
37814,37814,92.201,0.834
37815,37815,92.201,0.834
37816,37816,92.201,0.834
37817,37817,92.201,0.834
37818,37818,92.201,0.834
37819,37819,92.201,0.834
37820,37820,92.201,0.834
37821,37821,92.201,0.834
37822,37822,92.201,0.834
37823,37823,92.201,0.829
37824,37824,92.201,0.829
37825,37825,92.201,0.829
37826,37826,92.201,0.829
37827,37827,92.201,0.829
37828,37828,92.201,0.829
37829,37829,92.201,0.829
37830,37830,92.201,0.829
37831,37831,92.201,0.829
37832,37832,92.201,0.829
37833,37833,92.201,0.829
37834,37834,92.201,0.829
37835,37835,92.201,0.829
37836,37836,92.201,0.825
37837,37837,92.201,0.825
37838,37838,92.201,0.825
37839,37839,92.201,0.825
37840,37840,92.201,0.825
37841,37841,92.201,0.825
37842,37842,92.201,0.825
37843,37843,92.201,0.825
37844,37844,92.201,0.825
37845,37845,92.201,0.825
37846,37846,92.201,0.825
37847,37847,92.201,0.825
37848,37848,92.201,0.825
37849,37849,92.201,0.825
37850,37850,92.201,0.825
37851,37851,92.201,0.825
37852,37852,92.201,0.825
37853,37853,92.201,0.825
37854,37854,92.201,0.825
37855,37855,92.201,0.825
37856,37856,92.201,0.825
37857,37857,92.201,0.825
37858,37858,92.201,0.825
37859,37859,92.201,0.825
37860,37860,92.201,0.825
37861,37861,92.201,0.825
37862,37862,92.201,0.825
37863,37863,92.201,0.821
37864,37864,92.201,0.821
37865,37865,92.201,0.821
37866,37866,92.201,0.821
37867,37867,92.201,0.821
37868,37868,92.201,0.821
37869,37869,92.201,0.821
37870,37870,92.201,0.821
37871,37871,92.201,0.821
37872,37872,92.201,0.821
37873,37873,92.201,0.821
37874,37874,92.201,0.821
37875,37875,92.201,0.821
37876,37876,92.201,0.821
37877,37877,92.201,0.821
37878,37878,92.201,0.821
37879,37879,92.201,0.821
37880,37880,92.201,0.821
37881,37881,92.201,0.821
37882,37882,92.201,0.821
37883,37883,92.201,0.821
37884,37884,92.201,0.821
37885,37885,92.201,0.821
37886,37886,92.201,0.821
37887,37887,92.379,0.819
37888,37888,92.379,0.819
37889,37889,92.379,0.819
37890,37890,92.379,0.819
37891,37891,92.379,0.819
37892,37892,92.379,0.819
37893,37893,92.379,0.819
37894,37894,92.379,0.819
37895,37895,92.379,0.819
37896,37896,92.379,0.819
37897,37897,92.379,0.819
37898,37898,92.379,0.819
37899,37899,92.379,0.819
37900,37900,92.379,0.819
37901,37901,92.379,0.819
37902,37902,92.379,0.819
37903,37903,92.379,0.819
37904,37904,92.379,0.819
37905,37905,92.379,0.819
37906,37906,92.379,0.819
37907,37907,92.379,0.819
37908,37908,92.379,0.819
37909,37909,92.379,0.813
37910,37910,92.379,0.813
37911,37911,92.379,0.813
37912,37912,92.379,0.813
37913,37913,92.379,0.813
37914,37914,92.379,0.813
37915,37915,92.379,0.809
37916,37916,92.379,0.809
37917,37917,92.379,0.809
37918,37918,92.379,0.809
37919,37919,92.379,0.809
37920,37920,92.379,0.809
37921,37921,92.379,0.809
37922,37922,92.379,0.809
37923,37923,92.379,0.809
37924,37924,92.379,0.809
37925,37925,92.379,0.809
37926,37926,92.379,0.809
37927,37927,92.379,0.809
37928,37928,92.379,0.809
37929,37929,92.379,0.809
37930,37930,92.379,0.809
37931,37931,92.379,0.809
37932,37932,92.379,0.809
37933,37933,92.379,0.809
37934,37934,92.379,0.809
37935,37935,92.379,0.809
37936,37936,92.379,0.803
37937,37937,92.379,0.803
37938,37938,92.379,0.803
37939,37939,92.379,0.803
37940,37940,92.379,0.803
37941,37941,92.379,0.803
37942,37942,92.379,0.803
37943,37943,92.379,0.803
37944,37944,92.379,0.803
37945,37945,92.379,0.803
37946,37946,92.379,0.803
37947,37947,92.379,0.803
37948,37948,92.379,0.803
37949,37949,92.379,0.803
37950,37950,92.379,0.803
37951,37951,92.379,0.803
37952,37952,92.379,0.803
37953,37953,92.379,0.803
37954,37954,92.379,0.803
37955,37955,92.379,0.803
37956,37956,92.379,0.803
37957,37957,92.379,0.803
37958,37958,92.379,0.803
37959,37959,92.379,0.803
37960,37960,92.379,0.803
37961,37961,92.379,0.803
37962,37962,92.379,0.803
37963,37963,92.379,0.803
37964,37964,92.379,0.803
37965,37965,92.379,0.803
37966,37966,92.379,0.803
37967,37967,92.379,0.797
37968,37968,92.379,0.797
37969,37969,92.379,0.797
37970,37970,92.379,0.797
37971,37971,92.379,0.797
37972,37972,92.379,0.797
37973,37973,92.379,0.797
37974,37974,92.379,0.797
37975,37975,92.379,0.797
37976,37976,92.379,0.797
37977,37977,92.379,0.797
37978,37978,92.379,0.797
37979,37979,92.379,0.797
37980,37980,92.379,0.797
37981,37981,92.379,0.797
37982,37982,92.379,0.797
37983,37983,92.379,0.797
37984,37984,92.379,0.797
37985,37985,92.379,0.797
37986,37986,92.379,0.797
37987,37987,92.379,0.797
37988,37988,92.379,0.797
37989,37989,92.379,0.797
37990,37990,92.379,0.797
37991,37991,92.379,0.797
37992,37992,92.379,0.797
37993,37993,92.379,0.788
37994,37994,92.379,0.788
37995,37995,92.379,0.788
37996,37996,92.379,0.788
37997,37997,92.379,0.788
37998,37998,92.379,0.788
37999,37999,92.379,0.788
38000,38000,92.379,0.788
38001,38001,92.379,0.788
38002,38002,92.379,0.788
38003,38003,92.379,0.788
38004,38004,92.379,0.788
38005,38005,92.379,0.788
38006,38006,92.379,0.788
38007,38007,92.379,0.788
38008,38008,92.379,0.788
38009,38009,92.379,0.788
38010,38010,92.379,0.788
38011,38011,92.379,0.788
38012,38012,92.379,0.788
38013,38013,92.379,0.781
38014,38014,92.379,0.781
38015,38015,92.379,0.781
38016,38016,92.379,0.781
38017,38017,92.379,0.781
38018,38018,92.379,0.781
38019,38019,92.379,0.781
38020,38020,92.379,0.781
38021,38021,92.379,0.781
38022,38022,92.379,0.781
38023,38023,92.379,0.781
38024,38024,92.379,0.781
38025,38025,92.379,0.781
38026,38026,92.379,0.781
38027,38027,92.379,0.781
38028,38028,92.379,0.781
38029,38029,92.379,0.781
38030,38030,92.379,0.781
38031,38031,92.379,0.781
38032,38032,92.379,0.781
38033,38033,92.379,0.781
38034,38034,92.379,0.778
38035,38035,92.379,0.778
38036,38036,92.379,0.778
38037,38037,92.379,0.778
38038,38038,92.379,0.778
38039,38039,92.379,0.778
38040,38040,92.379,0.778
38041,38041,92.379,0.773
38042,38042,92.379,0.773
38043,38043,92.379,0.773
38044,38044,92.379,0.773
38045,38045,92.379,0.773
38046,38046,92.379,0.773
38047,38047,92.379,0.773
38048,38048,92.379,0.773
38049,38049,92.379,0.773
38050,38050,92.379,0.773
38051,38051,92.379,0.773
38052,38052,92.379,0.773
38053,38053,92.379,0.773
38054,38054,92.379,0.773
38055,38055,92.379,0.773
38056,38056,92.379,0.773
38057,38057,92.379,0.773
38058,38058,92.379,0.773
38059,38059,92.379,0.773
38060,38060,92.379,0.773
38061,38061,92.379,0.773
38062,38062,92.379,0.773
38063,38063,92.379,0.771
38064,38064,92.379,0.771
38065,38065,92.379,0.771
38066,38066,92.379,0.771
38067,38067,92.379,0.771
38068,38068,92.379,0.771
38069,38069,92.379,0.77
38070,38070,92.379,0.77
38071,38071,92.379,0.77
38072,38072,92.379,0.77
38073,38073,92.379,0.77
38074,38074,92.379,0.77
38075,38075,92.379,0.77
38076,38076,92.379,0.77
38077,38077,92.379,0.77
38078,38078,92.379,0.77
38079,38079,92.379,0.77
38080,38080,92.379,0.77
38081,38081,92.379,0.77
38082,38082,92.379,0.77
38083,38083,92.379,0.77
38084,38084,92.379,0.77
38085,38085,92.379,0.77
38086,38086,92.379,0.77
38087,38087,92.379,0.77
38088,38088,92.379,0.77
38089,38089,92.379,0.768
38090,38090,92.379,0.768
38091,38091,92.379,0.768
38092,38092,92.379,0.768
38093,38093,92.379,0.768
38094,38094,92.379,0.768
38095,38095,92.379,0.768
38096,38096,92.379,0.768
38097,38097,92.379,0.768
38098,38098,92.379,0.768
38099,38099,92.379,0.768
38100,38100,92.379,0.768
38101,38101,92.379,0.768
38102,38102,92.379,0.766
38103,38103,92.379,0.766
38104,38104,92.379,0.766
38105,38105,92.379,0.762
38106,38106,92.379,0.762
38107,38107,92.379,0.762
38108,38108,92.379,0.762
38109,38109,92.379,0.755
38110,38110,92.379,0.755
38111,38111,92.379,0.755
38112,38112,92.379,0.755
38113,38113,92.379,0.755
38114,38114,92.379,0.755
38115,38115,92.379,0.755
38116,38116,92.379,0.749
38117,38117,92.379,0.749
38118,38118,92.379,0.743
38119,38119,92.379,0.743
38120,38120,92.379,0.743
38121,38121,92.379,0.741
38122,38122,92.379,0.741
38123,38123,92.379,0.741
38124,38124,92.379,0.741
38125,38125,92.379,0.741
38126,38126,92.379,0.741
38127,38127,92.379,0.741
38128,38128,92.379,0.741
38129,38129,92.379,0.741
38130,38130,92.379,0.741
38131,38131,92.379,0.741
38132,38132,92.379,0.741
38133,38133,92.379,0.741
38134,38134,92.379,0.741
38135,38135,92.379,0.741
38136,38136,92.379,0.741
38137,38137,92.379,0.739
38138,38138,92.379,0.739
38139,38139,92.379,0.739
38140,38140,92.379,0.75
38141,38141,92.379,0.75
38142,38142,92.379,0.75
38143,38143,92.379,0.75
38144,38144,92.379,0.75
38145,38145,92.379,0.75
38146,38146,92.379,0.75
38147,38147,92.379,0.753
38148,38148,92.379,0.753
38149,38149,92.379,0.753
38150,38150,92.379,0.753
38151,38151,92.379,0.753
38152,38152,92.379,0.753
38153,38153,92.379,0.753
38154,38154,92.431,0.754
38155,38155,92.431,0.754
38156,38156,92.431,0.754
38157,38157,92.431,0.754
38158,38158,92.431,0.754
38159,38159,92.431,0.754
38160,38160,92.431,0.754
38161,38161,92.431,0.754
38162,38162,92.431,0.754
38163,38163,92.431,0.754
38164,38164,92.431,0.754
38165,38165,92.431,0.754
38166,38166,92.431,0.754
38167,38167,92.431,0.754
38168,38168,92.431,0.754
38169,38169,92.431,0.754
38170,38170,92.431,0.754
38171,38171,92.431,0.754
38172,38172,92.431,0.754
38173,38173,92.431,0.754
38174,38174,92.431,0.754
38175,38175,92.431,0.754
38176,38176,92.431,0.754
38177,38177,92.431,0.754
38178,38178,92.431,0.754
38179,38179,92.431,0.752
38180,38180,92.431,0.752
38181,38181,92.431,0.752
38182,38182,92.431,0.752
38183,38183,92.431,0.752
38184,38184,92.431,0.744
38185,38185,92.431,0.744
38186,38186,92.431,0.744
38187,38187,92.431,0.744
38188,38188,92.431,0.744
38189,38189,92.431,0.744
38190,38190,92.431,0.744
38191,38191,92.431,0.744
38192,38192,92.431,0.744
38193,38193,92.431,0.744
38194,38194,92.431,0.744
38195,38195,92.431,0.744
38196,38196,92.431,0.744
38197,38197,92.431,0.744
38198,38198,92.431,0.744
38199,38199,92.431,0.744
38200,38200,92.431,0.744
38201,38201,92.431,0.74
38202,38202,92.431,0.74
38203,38203,92.431,0.74
38204,38204,92.431,0.74
38205,38205,92.431,0.74
38206,38206,92.431,0.74
38207,38207,92.431,0.74
38208,38208,92.431,0.74
38209,38209,92.431,0.74
38210,38210,92.431,0.74
38211,38211,92.431,0.74
38212,38212,92.431,0.74
38213,38213,92.431,0.74
38214,38214,92.431,0.74
38215,38215,92.431,0.74
38216,38216,92.431,0.74
38217,38217,92.431,0.74
38218,38218,92.431,0.74
38219,38219,92.431,0.74
38220,38220,92.431,0.74
38221,38221,92.431,0.74
38222,38222,92.431,0.74
38223,38223,92.431,0.741
38224,38224,92.431,0.741
38225,38225,92.431,0.741
38226,38226,92.431,0.741
38227,38227,92.431,0.741
38228,38228,92.431,0.741
38229,38229,92.431,0.741
38230,38230,92.431,0.741
38231,38231,92.431,0.741
38232,38232,92.431,0.741
38233,38233,92.431,0.741
38234,38234,92.431,0.743
38235,38235,92.431,0.743
38236,38236,92.431,0.743
38237,38237,92.431,0.743
38238,38238,92.431,0.743
38239,38239,92.431,0.743
38240,38240,92.431,0.743
38241,38241,92.431,0.743
38242,38242,92.431,0.743
38243,38243,92.431,0.743
38244,38244,92.431,0.743
38245,38245,92.431,0.743
38246,38246,92.431,0.743
38247,38247,92.431,0.743
38248,38248,92.431,0.742
38249,38249,92.431,0.742
38250,38250,92.431,0.742
38251,38251,92.431,0.742
38252,38252,92.431,0.742
38253,38253,92.431,0.742
38254,38254,92.431,0.742
38255,38255,92.431,0.742
38256,38256,92.431,0.742
38257,38257,92.431,0.742
38258,38258,92.431,0.742
38259,38259,92.431,0.742
38260,38260,92.431,0.742
38261,38261,92.431,0.742
38262,38262,92.431,0.742
38263,38263,92.431,0.742
38264,38264,92.431,0.742
38265,38265,92.431,0.742
38266,38266,92.431,0.742
38267,38267,92.431,0.742
38268,38268,92.431,0.742
38269,38269,92.431,0.742
38270,38270,92.431,0.742
38271,38271,92.431,0.742
38272,38272,92.431,0.742
38273,38273,92.431,0.742
38274,38274,92.431,0.742
38275,38275,92.431,0.742
38276,38276,92.431,0.742
38277,38277,92.431,0.742
38278,38278,92.431,0.742
38279,38279,92.431,0.742
38280,38280,92.431,0.742
38281,38281,92.431,0.742
38282,38282,92.431,0.742
38283,38283,92.431,0.742
38284,38284,92.431,0.742
38285,38285,92.431,0.742
38286,38286,92.431,0.742
38287,38287,92.431,0.742
38288,38288,92.431,0.742
38289,38289,92.431,0.742
38290,38290,92.431,0.742
38291,38291,92.431,0.742
38292,38292,92.431,0.742
38293,38293,92.431,0.742
38294,38294,92.431,0.742
38295,38295,92.431,0.742
38296,38296,92.431,0.742
38297,38297,92.431,0.742
38298,38298,92.431,0.742
38299,38299,92.431,0.74
38300,38300,92.431,0.74
38301,38301,92.431,0.74
38302,38302,92.431,0.74
38303,38303,92.431,0.74
38304,38304,92.431,0.74
38305,38305,92.431,0.74
38306,38306,92.431,0.74
38307,38307,92.431,0.74
38308,38308,92.431,0.74
38309,38309,92.431,0.74
38310,38310,92.431,0.74
38311,38311,92.431,0.74
38312,38312,92.431,0.74
38313,38313,92.431,0.74
38314,38314,92.431,0.74
38315,38315,92.431,0.74
38316,38316,92.431,0.74
38317,38317,92.431,0.74
38318,38318,92.431,0.74
38319,38319,92.431,0.74
38320,38320,92.431,0.74
38321,38321,92.431,0.74
38322,38322,92.431,0.739
38323,38323,92.431,0.739
38324,38324,92.431,0.739
38325,38325,92.431,0.739
38326,38326,92.431,0.739
38327,38327,92.431,0.739
38328,38328,92.431,0.739
38329,38329,92.431,0.739
38330,38330,92.431,0.739
38331,38331,92.431,0.739
38332,38332,92.431,0.739
38333,38333,92.431,0.739
38334,38334,92.431,0.739
38335,38335,92.431,0.739
38336,38336,92.431,0.739
