,client_id,age,job,marital,education,credit_default,mortgage
34232,34232,27,admin_,married,professional_course,False,False
34233,34233,29,blue-collar,married,basic_6y,False,False
34234,34234,26,blue-collar,single,basic_9y,False,True
34235,34235,32,blue-collar,single,basic_9y,False,False
34236,34236,29,services,single,high_school,False,True
34237,34237,28,technician,single,university_degree,False,True
34238,34238,35,technician,single,professional_course,False,False
34239,34239,23,housemaid,single,basic_4y,False,False
34240,34240,48,services,single,basic_4y,False,True
34241,34241,31,management,single,university_degree,False,True
34242,34242,29,admin_,single,high_school,False,False
34243,34243,29,admin_,single,high_school,False,True
34244,34244,59,admin_,divorced,basic_9y,False,True
34245,34245,48,blue-collar,married,basic_4y,False,True
34246,34246,38,blue-collar,single,basic_4y,False,False
34247,34247,24,management,married,university_degree,False,True
34248,34248,37,services,married,high_school,False,True
34249,34249,33,blue-collar,married,professional_course,False,False
34250,34250,31,technician,single,basic_9y,False,True
34251,34251,26,self-employed,married,high_school,False,True
34252,34252,30,technician,married,basic_9y,False,True
34253,34253,29,blue-collar,married,basic_6y,False,False
34254,34254,31,technician,single,university_degree,False,True
34255,34255,38,blue-collar,married,basic_4y,False,False
34256,34256,36,admin_,single,university_degree,False,True
34257,34257,36,blue-collar,married,basic_9y,False,True
34258,34258,38,blue-collar,married,high_school,False,True
34259,34259,47,blue-collar,married,basic_4y,False,False
34260,34260,28,student,single,high_school,False,True
34261,34261,33,admin_,single,university_degree,False,False
34262,34262,33,blue-collar,divorced,basic_9y,False,False
34263,34263,24,blue-collar,single,basic_9y,False,True
34264,34264,38,services,married,high_school,False,True
34265,34265,24,technician,married,professional_course,False,True
34266,34266,30,services,single,high_school,False,False
34267,34267,26,admin_,single,high_school,False,True
34268,34268,36,technician,married,university_degree,False,True
34269,34269,32,services,single,basic_9y,False,True
34270,34270,30,admin_,single,high_school,False,True
34271,34271,22,student,single,high_school,False,True
34272,34272,27,blue-collar,married,professional_course,False,True
34273,34273,35,blue-collar,married,basic_6y,False,True
34274,34274,27,admin_,single,university_degree,False,False
34275,34275,43,blue-collar,married,basic_4y,False,False
34276,34276,33,admin_,married,professional_course,False,False
34277,34277,34,blue-collar,divorced,basic_9y,False,True
34278,34278,30,technician,married,basic_6y,False,False
34279,34279,31,services,married,high_school,False,True
34280,34280,34,technician,married,professional_course,False,True
34281,34281,48,management,divorced,university_degree,False,False
34282,34282,31,blue-collar,married,basic_9y,False,True
34283,34283,31,admin_,single,high_school,False,False
34284,34284,43,services,married,high_school,False,True
34285,34285,23,self-employed,single,basic_9y,False,False
34286,34286,31,admin_,married,university_degree,False,False
34287,34287,24,blue-collar,single,basic_9y,False,False
34288,34288,33,blue-collar,married,basic_6y,False,False
34289,34289,27,entrepreneur,divorced,university_degree,False,False
34290,34290,30,blue-collar,married,basic_9y,False,True
34291,34291,29,blue-collar,married,basic_9y,False,False
34292,34292,20,blue-collar,single,basic_9y,False,True
34293,34293,39,services,divorced,high_school,False,False
34294,34294,40,technician,married,professional_course,False,True
34295,34295,26,blue-collar,single,basic_9y,False,True
34296,34296,35,services,single,high_school,False,False
34297,34297,23,blue-collar,married,basic_4y,False,False
34298,34298,38,blue-collar,married,basic_4y,False,False
34299,34299,34,management,married,university_degree,False,False
34300,34300,29,services,single,high_school,False,True
34301,34301,44,services,divorced,high_school,False,True
34302,34302,45,self-employed,married,high_school,False,True
34303,34303,31,management,single,university_degree,False,True
34304,34304,28,services,married,high_school,False,True
34305,34305,38,blue-collar,married,basic_4y,False,True
34306,34306,29,blue-collar,married,basic_9y,False,False
34307,34307,26,management,married,university_degree,False,False
34308,34308,33,blue-collar,single,high_school,False,True
34309,34309,28,blue-collar,single,basic_4y,False,False
34310,34310,28,blue-collar,single,basic_4y,False,True
34311,34311,23,admin_,single,high_school,False,True
34312,34312,39,blue-collar,divorced,basic_9y,False,False
34313,34313,39,blue-collar,divorced,basic_9y,False,True
34314,34314,26,student,single,unknown,False,True
34315,34315,36,blue-collar,married,basic_4y,False,True
34316,34316,26,management,single,university_degree,False,True
34317,34317,26,management,single,university_degree,False,True
34318,34318,28,entrepreneur,married,high_school,False,True
34319,34319,34,admin_,married,high_school,False,False
34320,34320,32,blue-collar,married,basic_9y,False,True
34321,34321,30,blue-collar,single,basic_9y,False,False
34322,34322,25,services,single,high_school,False,False
34323,34323,29,technician,single,basic_9y,False,False
34324,34324,50,self-employed,married,basic_9y,False,False
34325,34325,50,self-employed,married,basic_9y,False,False
34326,34326,30,technician,married,basic_9y,False,False
34327,34327,27,admin_,married,high_school,False,False
34328,34328,26,management,single,university_degree,False,True
34329,34329,26,admin_,single,high_school,False,False
34330,34330,26,management,single,university_degree,False,False
34331,34331,40,admin_,divorced,high_school,False,True
34332,34332,33,blue-collar,married,basic_9y,False,True
34333,34333,44,admin_,married,basic_9y,False,True
34334,34334,33,services,single,high_school,False,True
34335,34335,31,admin_,single,high_school,False,True
34336,34336,48,management,divorced,university_degree,False,False
34337,34337,40,blue-collar,married,basic_9y,False,True
34338,34338,31,admin_,divorced,high_school,False,False
34339,34339,38,services,married,high_school,False,True
34340,34340,29,technician,single,professional_course,False,False
34341,34341,54,blue-collar,married,basic_9y,False,False
34342,34342,42,blue-collar,married,basic_9y,False,False
34343,34343,42,blue-collar,married,basic_9y,False,False
34344,34344,32,self-employed,single,professional_course,False,True
34345,34345,22,blue-collar,married,basic_9y,False,True
34346,34346,42,blue-collar,married,basic_9y,False,False
34347,34347,29,technician,single,professional_course,False,False
34348,34348,27,admin_,married,high_school,False,True
34349,34349,29,technician,single,basic_9y,False,False
34350,34350,24,blue-collar,single,basic_9y,False,False
34351,34351,40,blue-collar,divorced,basic_9y,False,False
34352,34352,27,services,single,high_school,False,False
34353,34353,27,blue-collar,single,basic_6y,False,True
34354,34354,27,blue-collar,married,basic_9y,False,False
34355,34355,22,blue-collar,single,basic_9y,False,True
34356,34356,30,technician,married,professional_course,False,True
34357,34357,27,admin_,married,professional_course,False,True
34358,34358,27,admin_,married,professional_course,False,True
34359,34359,55,services,single,basic_9y,False,False
34360,34360,27,admin_,married,professional_course,False,True
34361,34361,39,services,married,high_school,False,True
34362,34362,24,technician,married,professional_course,False,True
34363,34363,34,blue-collar,single,basic_9y,False,False
34364,34364,32,self-employed,single,professional_course,False,False
34365,34365,32,management,single,university_degree,False,True
34366,34366,27,admin_,married,professional_course,False,True
34367,34367,29,blue-collar,married,basic_9y,False,True
34368,34368,32,blue-collar,married,basic_4y,False,True
34369,34369,27,self-employed,single,university_degree,False,True
34370,34370,27,admin_,married,professional_course,False,False
34371,34371,32,blue-collar,married,professional_course,False,True
34372,34372,27,self-employed,single,university_degree,False,False
34373,34373,27,self-employed,single,university_degree,False,False
34374,34374,39,admin_,married,high_school,False,False
34375,34375,35,technician,married,professional_course,False,True
34376,34376,48,blue-collar,married,basic_9y,False,False
34377,34377,32,entrepreneur,divorced,high_school,False,True
34378,34378,39,blue-collar,married,basic_9y,False,False
34379,34379,30,blue-collar,single,basic_9y,False,True
34380,34380,31,blue-collar,single,high_school,False,False
34381,34381,35,entrepreneur,married,professional_course,False,True
34382,34382,35,technician,single,unknown,False,False
34383,34383,29,services,single,high_school,False,False
34384,34384,27,admin_,married,professional_course,False,True
34385,34385,39,admin_,married,high_school,False,False
34386,34386,47,entrepreneur,divorced,high_school,False,False
34387,34387,23,admin_,married,high_school,False,False
34388,34388,26,self-employed,married,high_school,False,False
34389,34389,25,services,single,high_school,False,False
34390,34390,24,admin_,single,professional_course,False,False
34391,34391,35,admin_,married,university_degree,False,False
34392,34392,29,blue-collar,married,basic_9y,False,True
34393,34393,39,management,single,high_school,False,False
34394,34394,30,blue-collar,married,basic_4y,False,True
34395,34395,33,admin_,single,university_degree,False,True
34396,34396,41,technician,married,professional_course,False,True
34397,34397,37,housemaid,single,high_school,False,True
34398,34398,29,admin_,married,university_degree,False,True
34399,34399,37,blue-collar,married,basic_4y,False,False
34400,34400,31,blue-collar,married,basic_6y,False,False
34401,34401,32,management,married,professional_course,False,False
34402,34402,39,technician,single,basic_4y,False,True
34403,34403,49,services,married,high_school,False,False
34404,34404,36,blue-collar,single,basic_4y,False,True
34405,34405,38,services,single,high_school,False,True
34406,34406,25,services,married,high_school,False,False
34407,34407,31,blue-collar,married,basic_6y,False,False
34408,34408,49,services,married,high_school,False,True
34409,34409,32,services,married,high_school,False,True
34410,34410,52,blue-collar,unknown,basic_4y,False,False
34411,34411,32,technician,single,university_degree,False,False
34412,34412,26,services,single,high_school,False,False
34413,34413,33,blue-collar,single,high_school,False,True
34414,34414,25,student,single,high_school,False,False
34415,34415,26,blue-collar,single,basic_9y,False,True
34416,34416,44,services,married,high_school,False,False
34417,34417,52,technician,married,basic_6y,False,False
34418,34418,32,admin_,single,high_school,False,True
34419,34419,32,technician,single,university_degree,False,True
34420,34420,52,admin_,married,university_degree,False,False
34421,34421,31,entrepreneur,single,university_degree,False,True
34422,34422,34,entrepreneur,married,basic_6y,False,True
34423,34423,30,student,unknown,basic_9y,False,False
34424,34424,32,blue-collar,married,university_degree,False,False
34425,34425,33,management,married,professional_course,False,False
34426,34426,54,blue-collar,married,basic_4y,False,True
34427,34427,23,admin_,single,high_school,False,True
34428,34428,44,services,married,high_school,False,False
34429,34429,29,services,married,high_school,False,True
34430,34430,31,entrepreneur,single,university_degree,False,True
34431,34431,32,admin_,married,university_degree,False,False
34432,34432,46,services,married,high_school,False,False
34433,34433,28,blue-collar,divorced,high_school,False,False
34434,34434,23,self-employed,single,basic_9y,False,True
34435,34435,41,services,married,high_school,False,False
34436,34436,32,entrepreneur,divorced,high_school,False,True
34437,34437,22,student,single,high_school,False,True
34438,34438,26,self-employed,married,high_school,False,False
34439,34439,29,services,married,high_school,False,True
34440,34440,27,admin_,single,basic_9y,False,True
34441,34441,29,technician,single,university_degree,False,False
34442,34442,29,blue-collar,married,basic_9y,False,True
34443,34443,27,blue-collar,married,basic_9y,False,False
34444,34444,24,services,single,high_school,False,False
34445,34445,47,services,married,basic_6y,False,True
34446,34446,27,technician,married,professional_course,False,True
34447,34447,52,entrepreneur,single,university_degree,False,True
34448,34448,38,blue-collar,married,basic_6y,False,False
34449,34449,36,blue-collar,married,basic_6y,False,True
34450,34450,24,services,single,high_school,False,False
34451,34451,29,services,married,high_school,False,True
34452,34452,45,blue-collar,married,basic_9y,False,False
34453,34453,36,admin_,single,university_degree,False,False
34454,34454,33,blue-collar,married,basic_9y,False,True
34455,34455,45,blue-collar,married,basic_4y,False,True
34456,34456,24,services,single,high_school,False,False
34457,34457,25,student,single,university_degree,False,False
34458,34458,53,services,married,basic_6y,False,True
34459,34459,42,services,divorced,high_school,False,False
34460,34460,35,blue-collar,married,basic_6y,False,False
34461,34461,31,entrepreneur,single,university_degree,False,False
34462,34462,35,blue-collar,married,basic_6y,False,True
34463,34463,31,blue-collar,single,basic_9y,False,True
34464,34464,38,blue-collar,married,basic_6y,False,False
34465,34465,39,blue-collar,married,basic_9y,False,True
34466,34466,37,management,married,university_degree,False,False
34467,34467,31,blue-collar,married,basic_9y,False,False
34468,34468,24,self-employed,single,university_degree,False,False
34469,34469,40,blue-collar,married,basic_4y,False,False
34470,34470,33,blue-collar,single,basic_9y,False,False
34471,34471,36,admin_,single,high_school,False,True
34472,34472,27,technician,single,high_school,False,False
34473,34473,27,admin_,married,high_school,False,False
34474,34474,42,services,divorced,high_school,False,True
34475,34475,23,student,single,university_degree,False,True
34476,34476,40,blue-collar,married,basic_4y,False,True
34477,34477,27,technician,single,high_school,False,False
34478,34478,30,admin_,single,university_degree,False,True
34479,34479,47,blue-collar,married,basic_4y,False,False
34480,34480,39,blue-collar,single,basic_4y,False,False
34481,34481,44,blue-collar,married,basic_6y,False,True
34482,34482,36,blue-collar,married,basic_9y,False,True
34483,34483,28,blue-collar,single,basic_9y,False,True
34484,34484,21,student,single,high_school,False,False
34485,34485,31,blue-collar,married,basic_6y,False,True
34486,34486,25,management,married,university_degree,False,True
34487,34487,32,services,single,university_degree,False,False
34488,34488,30,admin_,married,university_degree,False,False
34489,34489,24,admin_,single,high_school,False,False
34490,34490,29,blue-collar,married,basic_9y,False,True
34491,34491,46,blue-collar,married,basic_4y,False,False
34492,34492,30,admin_,married,basic_6y,False,True
34493,34493,33,admin_,single,high_school,False,True
34494,34494,26,blue-collar,married,basic_9y,False,False
34495,34495,33,admin_,single,high_school,False,True
34496,34496,36,management,married,university_degree,False,True
34497,34497,30,admin_,married,basic_6y,False,False
34498,34498,33,admin_,single,high_school,False,False
34499,34499,23,blue-collar,single,basic_4y,False,False
34500,34500,21,admin_,single,high_school,False,False
34501,34501,34,technician,married,professional_course,False,True
34502,34502,26,blue-collar,married,basic_9y,False,True
34503,34503,24,management,single,university_degree,False,True
34504,34504,48,blue-collar,married,basic_9y,False,False
34505,34505,28,blue-collar,single,basic_4y,False,False
34506,34506,57,admin_,married,basic_9y,False,False
34507,34507,30,technician,single,professional_course,False,True
34508,34508,41,blue-collar,married,basic_4y,False,True
34509,34509,50,services,divorced,high_school,False,True
34510,34510,33,services,single,high_school,False,True
34511,34511,33,admin_,single,high_school,False,True
34512,34512,46,blue-collar,married,basic_9y,False,True
34513,34513,28,blue-collar,married,basic_9y,False,True
34514,34514,30,services,single,high_school,False,True
34515,34515,23,student,single,high_school,False,False
34516,34516,28,blue-collar,single,basic_9y,False,False
34517,34517,53,admin_,married,high_school,False,False
34518,34518,28,blue-collar,single,basic_9y,False,False
34519,34519,31,admin_,divorced,high_school,False,True
34520,34520,32,services,divorced,high_school,False,False
34521,34521,34,entrepreneur,married,high_school,False,True
34522,34522,42,admin_,married,high_school,False,True
34523,34523,32,blue-collar,married,basic_9y,False,False
34524,34524,25,student,single,high_school,False,True
34525,34525,30,services,divorced,high_school,False,True
34526,34526,33,management,single,university_degree,False,True
34527,34527,28,technician,married,university_degree,False,False
34528,34528,23,admin_,single,high_school,False,True
34529,34529,33,admin_,single,high_school,False,False
34530,34530,45,admin_,married,unknown,False,False
34531,34531,25,blue-collar,single,basic_6y,False,True
34532,34532,44,technician,single,professional_course,False,True
34533,34533,26,blue-collar,single,basic_9y,False,False
34534,34534,32,management,single,university_degree,False,False
34535,34535,28,services,single,professional_course,False,True
34536,34536,35,blue-collar,married,basic_9y,False,False
34537,34537,30,technician,married,high_school,False,True
34538,34538,43,blue-collar,married,basic_9y,False,True
34539,34539,27,self-employed,single,university_degree,False,True
34540,34540,25,technician,married,university_degree,False,False
34541,34541,29,services,single,high_school,False,False
34542,34542,29,services,single,high_school,False,True
34543,34543,37,services,single,high_school,False,True
34544,34544,27,admin_,married,professional_course,False,True
34545,34545,27,admin_,married,professional_course,False,False
34546,34546,33,admin_,married,professional_course,False,False
34547,34547,27,admin_,single,university_degree,False,True
34548,34548,52,blue-collar,divorced,basic_6y,False,True
34549,34549,27,admin_,single,university_degree,False,True
34550,34550,42,management,divorced,university_degree,False,True
34551,34551,35,technician,married,professional_course,False,True
34552,34552,31,admin_,single,high_school,False,True
34553,34553,31,services,single,university_degree,False,True
34554,34554,27,services,single,high_school,False,True
34555,34555,34,technician,single,professional_course,False,True
34556,34556,40,services,divorced,high_school,False,False
34557,34557,24,technician,single,professional_course,False,False
34558,34558,23,admin_,single,high_school,False,False
34559,34559,28,admin_,married,high_school,False,False
34560,34560,28,student,single,high_school,False,False
34561,34561,36,management,married,university_degree,False,False
34562,34562,27,blue-collar,married,basic_4y,False,True
34563,34563,37,blue-collar,married,high_school,False,True
34564,34564,21,services,single,high_school,False,True
34565,34565,28,blue-collar,married,basic_9y,False,False
34566,34566,29,blue-collar,married,basic_6y,False,True
34567,34567,46,blue-collar,married,basic_9y,False,False
34568,34568,28,blue-collar,married,basic_9y,False,True
34569,34569,51,blue-collar,married,basic_4y,False,False
34570,34570,37,services,divorced,high_school,False,False
34571,34571,27,technician,single,university_degree,False,True
34572,34572,23,admin_,single,high_school,False,True
34573,34573,28,blue-collar,married,basic_9y,False,True
34574,34574,34,self-employed,married,high_school,False,True
34575,34575,39,admin_,married,high_school,False,False
34576,34576,23,technician,single,high_school,False,False
34577,34577,26,admin_,single,university_degree,False,False
34578,34578,32,blue-collar,single,high_school,False,True
34579,34579,35,admin_,single,university_degree,False,True
34580,34580,28,management,single,basic_9y,False,True
34581,34581,28,blue-collar,single,basic_9y,False,True
34582,34582,28,management,single,basic_9y,False,True
34583,34583,34,entrepreneur,single,university_degree,False,True
34584,34584,23,services,single,basic_9y,False,True
34585,34585,36,admin_,married,university_degree,False,False
34586,34586,22,student,single,high_school,False,True
34587,34587,38,blue-collar,married,basic_4y,False,True
34588,34588,27,technician,single,professional_course,False,False
34589,34589,35,blue-collar,married,high_school,False,True
34590,34590,27,technician,single,professional_course,False,True
34591,34591,40,blue-collar,married,basic_9y,False,True
34592,34592,33,admin_,married,university_degree,False,True
34593,34593,30,technician,single,professional_course,False,True
34594,34594,27,technician,single,professional_course,False,False
34595,34595,30,blue-collar,married,basic_6y,False,False
34596,34596,23,technician,single,high_school,False,False
34597,34597,24,blue-collar,single,basic_4y,False,True
34598,34598,33,admin_,married,university_degree,False,True
34599,34599,48,admin_,divorced,high_school,False,True
34600,34600,28,technician,married,university_degree,False,True
34601,34601,31,blue-collar,single,basic_9y,False,False
34602,34602,39,technician,married,professional_course,False,True
34603,34603,39,technician,married,professional_course,False,False
34604,34604,31,blue-collar,single,basic_9y,False,False
34605,34605,31,blue-collar,single,basic_9y,False,True
34606,34606,46,services,married,high_school,False,True
34607,34607,28,blue-collar,married,basic_6y,False,True
34608,34608,32,management,married,high_school,False,False
34609,34609,31,technician,married,university_degree,False,True
34610,34610,27,blue-collar,single,basic_9y,False,True
34611,34611,33,blue-collar,married,basic_9y,False,False
34612,34612,42,technician,married,professional_course,False,True
34613,34613,29,admin_,single,basic_9y,False,True
34614,34614,26,admin_,single,high_school,False,True
34615,34615,26,blue-collar,single,basic_9y,False,False
34616,34616,54,blue-collar,married,basic_9y,False,False
34617,34617,33,blue-collar,single,basic_9y,False,False
34618,34618,33,blue-collar,married,basic_9y,False,False
34619,34619,58,entrepreneur,divorced,professional_course,False,True
34620,34620,51,blue-collar,married,basic_4y,False,True
34621,34621,28,student,single,university_degree,False,True
34622,34622,24,services,married,high_school,False,False
34623,34623,27,admin_,single,high_school,False,True
34624,34624,29,blue-collar,married,basic_6y,False,True
34625,34625,49,services,married,high_school,False,True
34626,34626,35,admin_,married,high_school,False,True
34627,34627,35,services,married,high_school,False,True
34628,34628,57,services,divorced,basic_4y,False,False
34629,34629,25,blue-collar,single,high_school,False,True
34630,34630,33,technician,single,professional_course,False,False
34631,34631,53,services,married,basic_6y,False,True
34632,34632,31,admin_,married,high_school,False,False
34633,34633,23,student,single,high_school,False,True
34634,34634,39,entrepreneur,married,basic_9y,False,True
34635,34635,27,blue-collar,married,basic_4y,False,True
34636,34636,36,blue-collar,married,basic_6y,False,True
34637,34637,40,technician,single,professional_course,False,True
34638,34638,54,self-employed,divorced,professional_course,False,True
34639,34639,24,student,single,basic_9y,False,True
34640,34640,31,admin_,single,high_school,False,False
34641,34641,40,services,divorced,high_school,False,False
34642,34642,31,blue-collar,married,basic_4y,False,False
34643,34643,33,management,single,university_degree,False,False
34644,34644,37,housemaid,single,high_school,False,True
34645,34645,33,blue-collar,married,basic_6y,False,True
34646,34646,40,blue-collar,married,basic_6y,False,True
34647,34647,36,blue-collar,single,basic_6y,False,True
34648,34648,31,technician,single,basic_9y,False,True
34649,34649,30,technician,married,university_degree,False,True
34650,34650,33,admin_,single,university_degree,False,True
34651,34651,48,services,divorced,basic_9y,False,False
34652,34652,25,admin_,single,high_school,False,True
34653,34653,31,blue-collar,married,basic_9y,False,False
34654,34654,26,blue-collar,married,professional_course,False,False
34655,34655,35,admin_,married,university_degree,False,False
34656,34656,33,admin_,divorced,university_degree,False,False
34657,34657,34,admin_,married,university_degree,False,True
34658,34658,46,blue-collar,married,basic_4y,False,False
34659,34659,33,technician,married,university_degree,False,False
34660,34660,41,technician,married,professional_course,False,False
34661,34661,42,blue-collar,married,basic_9y,False,False
34662,34662,30,admin_,single,high_school,False,True
34663,34663,39,blue-collar,divorced,basic_9y,False,True
34664,34664,27,admin_,married,high_school,False,False
34665,34665,36,management,married,university_degree,False,True
34666,34666,37,technician,single,professional_course,False,True
34667,34667,32,technician,single,professional_course,False,False
34668,34668,24,entrepreneur,single,university_degree,False,False
34669,34669,29,services,single,high_school,False,True
34670,34670,27,admin_,single,university_degree,False,True
34671,34671,28,blue-collar,married,basic_6y,False,False
34672,34672,30,blue-collar,married,basic_6y,False,False
34673,34673,34,unemployed,married,basic_9y,False,True
34674,34674,42,blue-collar,married,basic_4y,False,False
34675,34675,40,admin_,divorced,basic_9y,False,True
34676,34676,26,admin_,single,university_degree,False,True
34677,34677,42,services,married,high_school,False,True
34678,34678,29,blue-collar,married,basic_6y,False,False
34679,34679,28,services,single,high_school,False,False
34680,34680,30,blue-collar,single,basic_9y,False,False
34681,34681,35,entrepreneur,married,professional_course,False,False
34682,34682,33,blue-collar,single,basic_9y,False,True
34683,34683,28,blue-collar,married,basic_9y,False,True
34684,34684,32,admin_,married,university_degree,False,False
34685,34685,33,services,single,high_school,False,True
34686,34686,40,technician,single,professional_course,False,True
34687,34687,30,admin_,single,high_school,False,True
34688,34688,26,technician,single,professional_course,False,True
34689,34689,22,technician,single,professional_course,False,False
34690,34690,46,blue-collar,married,basic_9y,False,True
34691,34691,49,entrepreneur,married,university_degree,False,True
34692,34692,52,admin_,married,university_degree,False,False
34693,34693,41,admin_,divorced,high_school,False,True
34694,34694,31,entrepreneur,married,university_degree,False,True
34695,34695,26,technician,single,professional_course,False,True
34696,34696,35,blue-collar,married,basic_6y,False,False
34697,34697,31,blue-collar,married,basic_9y,False,False
34698,34698,52,blue-collar,unknown,basic_4y,False,False
34699,34699,44,entrepreneur,married,university_degree,False,True
34700,34700,36,blue-collar,married,basic_9y,False,True
34701,34701,34,blue-collar,married,basic_6y,False,False
34702,34702,38,blue-collar,married,basic_4y,False,False
34703,34703,42,technician,married,professional_course,False,True
34704,34704,51,technician,married,professional_course,False,False
34705,34705,27,admin_,married,professional_course,False,True
34706,34706,31,blue-collar,single,basic_9y,False,False
34707,34707,24,blue-collar,single,unknown,False,True
34708,34708,42,technician,married,professional_course,False,True
34709,34709,32,services,single,university_degree,False,True
34710,34710,31,management,single,university_degree,False,True
34711,34711,45,self-employed,married,university_degree,False,True
34712,34712,39,admin_,married,high_school,False,True
34713,34713,32,self-employed,married,basic_9y,False,True
34714,34714,31,blue-collar,single,professional_course,False,True
34715,34715,37,technician,married,high_school,False,False
34716,34716,28,blue-collar,single,basic_9y,False,True
34717,34717,29,admin_,divorced,university_degree,False,True
34718,34718,29,admin_,single,high_school,False,True
34719,34719,31,blue-collar,married,professional_course,False,True
34720,34720,26,blue-collar,married,professional_course,False,True
34721,34721,25,student,single,high_school,False,True
34722,34722,31,blue-collar,married,basic_9y,False,False
34723,34723,34,services,married,high_school,False,False
34724,34724,30,admin_,married,university_degree,False,False
34725,34725,33,blue-collar,married,basic_6y,False,True
34726,34726,34,blue-collar,single,basic_4y,False,True
34727,34727,27,blue-collar,married,basic_9y,False,True
34728,34728,31,admin_,single,university_degree,False,False
34729,34729,32,blue-collar,married,basic_9y,False,True
34730,34730,54,blue-collar,married,basic_9y,False,False
34731,34731,31,blue-collar,married,basic_4y,False,False
34732,34732,52,technician,married,basic_6y,False,False
34733,34733,31,blue-collar,married,basic_9y,False,False
34734,34734,35,admin_,divorced,high_school,False,True
34735,34735,31,admin_,single,high_school,False,True
34736,34736,26,admin_,single,university_degree,False,True
34737,34737,28,blue-collar,single,basic_9y,False,False
34738,34738,29,technician,single,high_school,False,True
34739,34739,28,services,single,professional_course,False,False
34740,34740,23,technician,single,high_school,False,False
34741,34741,30,admin_,single,university_degree,False,True
34742,34742,47,blue-collar,divorced,basic_9y,False,False
34743,34743,29,admin_,single,basic_9y,False,False
34744,34744,37,blue-collar,divorced,basic_9y,False,True
34745,34745,39,management,married,basic_4y,False,True
34746,34746,45,entrepreneur,divorced,university_degree,False,True
34747,34747,33,admin_,married,high_school,False,False
34748,34748,29,blue-collar,married,basic_6y,False,False
34749,34749,30,admin_,single,university_degree,False,True
34750,34750,24,admin_,married,high_school,False,True
34751,34751,39,admin_,single,high_school,False,False
34752,34752,48,services,single,basic_4y,False,True
34753,34753,37,technician,single,university_degree,False,False
34754,34754,32,blue-collar,single,high_school,False,True
34755,34755,43,blue-collar,married,basic_4y,False,True
34756,34756,29,blue-collar,single,basic_4y,False,True
34757,34757,42,blue-collar,married,unknown,False,False
34758,34758,23,technician,single,high_school,False,True
34759,34759,60,retired,married,high_school,False,False
34760,34760,36,entrepreneur,single,basic_9y,False,True
34761,34761,26,blue-collar,single,basic_9y,False,True
34762,34762,30,services,single,high_school,False,True
34763,34763,31,blue-collar,married,basic_6y,False,True
34764,34764,30,technician,married,basic_9y,False,True
34765,34765,38,technician,single,professional_course,False,True
34766,34766,29,admin_,divorced,university_degree,False,False
34767,34767,38,blue-collar,married,basic_6y,False,True
34768,34768,38,entrepreneur,married,university_degree,False,False
34769,34769,46,blue-collar,married,basic_4y,False,False
34770,34770,43,blue-collar,married,basic_4y,False,True
34771,34771,40,management,married,university_degree,False,False
34772,34772,29,blue-collar,married,basic_9y,False,False
34773,34773,31,technician,married,university_degree,False,True
34774,34774,39,blue-collar,divorced,basic_9y,False,True
34775,34775,36,blue-collar,married,basic_9y,False,False
34776,34776,26,technician,single,professional_course,False,True
34777,34777,27,self-employed,single,university_degree,False,False
34778,34778,25,admin_,single,high_school,False,True
34779,34779,29,technician,single,high_school,False,False
34780,34780,33,blue-collar,married,basic_9y,False,False
34781,34781,27,blue-collar,married,high_school,False,False
34782,34782,44,technician,married,professional_course,False,True
34783,34783,32,blue-collar,married,basic_4y,False,False
34784,34784,33,technician,married,high_school,False,True
34785,34785,34,blue-collar,married,high_school,False,False
34786,34786,24,management,married,university_degree,False,False
34787,34787,33,blue-collar,married,basic_9y,False,False
34788,34788,48,services,single,basic_4y,False,True
34789,34789,28,admin_,married,high_school,False,False
34790,34790,36,unemployed,married,basic_9y,False,True
34791,34791,43,blue-collar,married,basic_4y,False,True
34792,34792,33,blue-collar,single,high_school,False,True
34793,34793,31,services,single,high_school,False,True
34794,34794,27,admin_,single,basic_9y,False,True
34795,34795,36,blue-collar,married,basic_6y,False,True
34796,34796,29,services,married,high_school,False,False
34797,34797,28,blue-collar,married,basic_9y,False,True
34798,34798,35,services,married,high_school,False,True
34799,34799,25,entrepreneur,single,university_degree,False,True
34800,34800,20,blue-collar,single,high_school,False,True
34801,34801,24,services,married,high_school,False,False
34802,34802,55,admin_,divorced,university_degree,False,False
34803,34803,30,student,single,unknown,False,False
34804,34804,23,admin_,single,high_school,False,False
34805,34805,33,technician,single,basic_9y,False,False
34806,34806,25,blue-collar,single,high_school,False,False
34807,34807,24,services,married,high_school,False,False
34808,34808,21,student,single,high_school,False,True
34809,34809,32,admin_,married,university_degree,False,True
34810,34810,34,admin_,single,university_degree,False,True
34811,34811,30,services,married,high_school,False,False
34812,34812,32,admin_,single,high_school,False,True
34813,34813,33,blue-collar,single,basic_6y,False,False
34814,34814,40,blue-collar,married,basic_9y,False,True
34815,34815,29,admin_,single,high_school,False,True
34816,34816,34,services,single,high_school,False,False
34817,34817,30,blue-collar,single,basic_9y,False,True
34818,34818,35,services,single,high_school,False,False
34819,34819,58,entrepreneur,divorced,professional_course,False,True
34820,34820,38,blue-collar,married,basic_4y,False,False
34821,34821,34,technician,single,professional_course,False,True
34822,34822,35,admin_,married,university_degree,False,True
34823,34823,33,admin_,single,basic_6y,False,True
34824,34824,22,student,single,high_school,False,True
34825,34825,57,retired,married,basic_6y,False,False
